Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2020/03/17 01:00:00 PM,2020/03/17,13:00,2020,Tuesday,2020/03/17 02:00:00 PM,91355806224,913558,200194330,200771879,II,Initial,,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LEAVENWORTH ST \ LOMBARD ST,25530000,Central,Russian Hill,2,37.80220130787601,-122.41796623042116,"(37.80220130787601, -122.41796623042116)"
2020/03/16 01:00:00 AM,2020/03/16,01:00,2020,Monday,2020/03/16 09:16:00 AM,91349106244,913491,206055336,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FILLMORE ST \ PACIFIC AVE,26657000,Northern,Pacific Heights,2,37.79334728396327,-122.43473366442743,"(37.79334728396327, -122.43473366442743)"
2020/03/15 03:00:00 PM,2020/03/15,15:00,2020,Sunday,2020/03/17 02:54:00 PM,91358205151,913582,200194578,200772076,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,PIERCE ST \ HAIGHT ST,25999000,Northern,Haight Ashbury,5,37.771688272826374,-122.43373477396294,"(37.771688272826374, -122.43373477396294)"
2020/03/17 05:07:00 PM,2020/03/17,17:07,2020,Tuesday,2020/03/17 08:11:00 PM,91361906242,913619,200194976,200773100,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,16TH ST \ GUERRERO ST,25698000,Mission,Mission,8,37.764783451283925,-122.42410268505228,"(37.764783451283925, -122.42410268505228)"
2020/03/17 10:15:00 AM,2020/03/17,10:15,2020,Tuesday,2020/03/17 10:38:00 AM,91353405153,913534,200193990,200771127,II,Initial,,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,CHURCH ST \ DUBOCE AVE,25884000,Park,Hayes Valley,8,37.769456127696515,-122.42912798697296,"(37.769456127696515, -122.42912798697296)"
2020/03/16 04:49:00 AM,2020/03/16,04:49,2020,Monday,2020/03/16 04:53:00 AM,91318005151,913180,200191693,200760328,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,MINNA ST \ 10TH ST,24413000,Southern,South of Market,6,37.77484408415591,-122.41537161014031,"(37.77484408415591, -122.41537161014031)"
2020/03/16 10:14:00 PM,2020/03/16,22:14,2020,Monday,2020/03/16 10:18:00 PM,91343426030,913434,200193473,200763511,II,Initial,,26030,Arson,Arson,Arson,Open or Active,VAN NESS AVE \ TURK ST,25184000,Northern,Western Addition,5,37.78196076502422,-122.420638250988,"(37.78196076502422, -122.420638250988)"
2020/03/16 04:43:00 PM,2020/03/16,16:43,2020,Monday,2020/03/16 04:52:00 PM,91339915041,913399,200192992,200762404,II,Initial,,15041,Offences Against The Family And Children,Family Offenses,Elder Adult or Dependent Abuse (not Embezzlement or Theft),Open or Active,SACRAMENTO ST \ GRANT AVE,24749000,Central,Chinatown,3,37.793379703937966,-122.4061294844994,"(37.793379703937966, -122.4061294844994)"
2020/03/16 04:45:00 AM,2020/03/16,04:45,2020,Monday,2020/03/16 07:25:00 AM,91347506244,913475,206055320,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LOMBARD ST \ WEBSTER ST,26748000,Northern,Marina,2,37.80005154768055,-122.43440469982856,"(37.80005154768055, -122.43440469982856)"
2020/03/17 03:02:00 PM,2020/03/17,15:02,2020,Tuesday,2020/03/17 03:02:00 PM,91357915040,913579,200194487,200772105,II,Initial,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Cite or Arrest Adult,ILLINOIS ST \ MARIN ST,23531000,Bayview,Bayview Hunters Point,10,37.74906582026698,-122.3864279302503,"(37.74906582026698, -122.3864279302503)"
2020/03/16 03:00:00 PM,2020/03/16,15:00,2020,Monday,2020/03/16 08:38:00 PM,91347906244,913479,206055518,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FULTON ST \ COLE ST,26469000,Park,Lone Mountain/USF,1,37.77517511962552,-122.45135765540239,"(37.77517511962552, -122.45135765540239)"
2020/03/15 06:00:00 PM,2020/03/15,18:00,2020,Sunday,2020/03/15 08:48:00 PM,91349006244,913490,206055314,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GALILEE LN \ CLEARY CT \ LAGUNA ST,26513000,Northern,Western Addition,5,37.78392473449428,-122.42777887211062,"(37.78392473449428, -122.42777887211062)"
2020/03/16 04:10:00 AM,2020/03/16,04:10,2020,Monday,2020/03/16 05:11:00 AM,91320405011,913204,200191110,200752527,IS,Initial Supplement,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Cite or Arrest Adult,GROVE ST \ DIVISADERO ST,26056000,Northern,Hayes Valley,5,37.775925404688664,-122.4379898491121,"(37.775925404688664, -122.4379898491121)"
2020/03/17 06:00:00 PM,2020/03/17,18:00,2020,Tuesday,2020/03/17 08:42:00 PM,91362506243,913625,200195009,200773178,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,ERKSON CT \ POST ST,26807000,Northern,Japantown,5,37.7842592074325,-122.44015113622639,"(37.7842592074325, -122.44015113622639)"
2020/03/16 12:00:00 AM,2020/03/16,00:00,2020,Monday,2020/03/16 11:24:00 AM,91347106244,913471,206055358,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LINDEN ST \ LAGUNA ST,25927000,Northern,Hayes Valley,5,37.775997142169274,-122.42616739374448,"(37.775997142169274, -122.42616739374448)"
2020/03/16 02:50:00 AM,2020/03/16,02:50,2020,Monday,2020/03/16 06:52:00 PM,91347406244,913474,206055411,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STEINER ST \ PACIFIC AVE,26672000,Northern,Pacific Heights,2,37.79313671954978,-122.43638103580633,"(37.79313671954978, -122.43638103580633)"
2020/03/15 05:00:00 PM,2020/03/15,17:00,2020,Sunday,2020/03/17 05:24:00 AM,91350305073,913503,200193746,200770361,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,MARKET ST \ BRADY ST,30752000,Southern,Mission,6,37.773523379813106,-122.42123215696753,"(37.773523379813106, -122.42123215696753)"
2020/03/15 10:00:00 PM,2020/03/15,22:00,2020,Sunday,2020/03/15 11:17:00 PM,91346106244,913461,206055245,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ALEMANY BLVD \ SAN JUAN AVE,21740000,Ingleside,Outer Mission,11,37.724840762004426,-122.4370107585333,"(37.724840762004426, -122.4370107585333)"
2020/03/16 05:00:00 PM,2020/03/16,17:00,2020,Monday,2020/03/17 05:24:00 AM,91349805071,913498,200193730,200770325,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,MARKET ST \ BRADY ST,30752000,Southern,Mission,6,37.773523379813106,-122.42123215696753,"(37.773523379813106, -122.42123215696753)"
2020/03/15 01:00:00 PM,2020/03/15,13:00,2020,Sunday,2020/03/17 03:46:00 PM,91357006242,913570,200194512,200772275,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,VALERTON CT \ CAYUGA AVE,22064000,Ingleside,Outer Mission,11,37.722733432012106,-122.4393500745512,"(37.722733432012106, -122.4393500745512)"
2020/03/17 04:00:00 PM,2020/03/17,16:00,2020,Tuesday,2020/03/18 01:48:00 PM,91383706244,913837,200195996,200781856,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,WALLER ST \ BRODERICK ST,26032000,Park,Haight Ashbury,5,37.77012624593282,-122.43851676936984,"(37.77012624593282, -122.43851676936984)"
2020/03/15 02:00:00 AM,2020/03/15,02:00,2020,Sunday,2020/03/16 12:55:00 PM,91369906244,913699,206055756,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Central,,,,,
2020/03/18 05:39:00 PM,2020/03/18,17:39,2020,Wednesday,2020/03/18 05:39:00 PM,91390505053,913905,200192221,200782824,IS,Initial Supplement,,05053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Cite or Arrest Adult,SUNNYDALE AVE \ HAHN ST,20409000,Ingleside,Visitacion Valley,10,37.71191455546749,-122.41600028103292,"(37.71191455546749, -122.41600028103292)"
2020/03/15 12:01:00 AM,2020/03/15,00:01,2020,Sunday,2020/03/16 10:48:00 AM,91373106244,913731,206055740,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Central,,,,,
2020/03/18 04:17:00 AM,2020/03/18,04:17,2020,Wednesday,2020/03/18 04:26:00 AM,91366905151,913669,200195407,200780265,II,Initial,,05151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,25TH ST \ MINNESOTA ST,23543000,Bayview,Bayview Hunters Point,10,37.752720740441546,-122.38972964562349,"(37.752720740441546, -122.38972964562349)"
2020/03/15 01:00:00 PM,2020/03/15,13:00,2020,Sunday,2020/03/16 12:38:00 PM,91375306244,913753,206055881,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STEVENSON ST \ MCCOPPIN ST,24406000,Southern,Mission,6,37.771641822183554,-122.42174766641084,"(37.771641822183554, -122.42174766641084)"
2020/03/18 07:33:00 AM,2020/03/18,07:33,2020,Wednesday,2020/03/18 07:46:00 AM,91379605012,913796,200195504,200780561,II,Initial,,05012,Burglary,Burglary - Residential,"Burglary, Apartment House, Att. Forcible Entry",Open or Active,JUDAH ST \ 15TH AVE,27352000,Taraval,Inner Sunset,7,37.76189060689755,-122.47265949417547,"(37.76189060689755, -122.47265949417547)"
2020/03/15 01:12:00 PM,2020/03/15,13:12,2020,Sunday,2020/03/15 03:07:00 PM,91373606224,913736,206056083,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,EDDY ST \ LARKIN ST,25148000,Tenderloin,Tenderloin,6,37.78331088878137,-122.41752877437465,"(37.78331088878137, -122.41752877437465)"
2020/03/18 07:00:00 AM,2020/03/18,07:00,2020,Wednesday,2020/03/18 09:34:00 AM,91379806243,913798,200195639,200780862,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,VAN NESS AVE \ CALIFORNIA ST,25225000,Northern,Nob Hill,2,37.79036965855657,-122.42232895626927,"(37.79036965855657, -122.42232895626927)"
2020/03/18 02:18:00 PM,2020/03/18,14:18,2020,Wednesday,2020/03/18 02:18:00 PM,91386106243,913861,200196239,200781982,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Cite or Arrest Adult,SOUTH VAN NESS AVE \ 16TH ST,24142000,Mission,Mission,9,37.765183133520345,-122.41748659732667,"(37.765183133520345, -122.41748659732667)"
2020/03/18 06:46:00 AM,2020/03/18,06:46,2020,Wednesday,2020/03/18 07:18:00 AM,91378906243,913789,200195485,200780467,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,TURK ST \ DODGE ST,25137000,Tenderloin,Tenderloin,6,37.78242041771279,-122.4169829963755,"(37.78242041771279, -122.4169829963755)"
2020/03/18 04:15:00 AM,2020/03/18,04:15,2020,Wednesday,2020/03/18 04:42:00 AM,91367305083,913673,200195413,200780282,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,LAGUNA ST \ UNION ST,26583000,Northern,Marina,2,37.79771621229674,-122.43055896140594,"(37.79771621229674, -122.43055896140594)"
2020/03/16 03:00:00 PM,2020/03/16,15:00,2020,Monday,2020/03/18 07:35:00 AM,91382705073,913827,200195617,200780560,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,22ND ST \ CONNECTICUT ST,33047000,Bayview,Potrero Hill,10,37.75741740420476,-122.39700323501091,"(37.75741740420476, -122.39700323501091)"
2020/03/16 07:00:00 PM,2020/03/16,19:00,2020,Monday,2020/03/17 10:29:00 AM,91368506244,913685,206056102,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,28TH AVE \ PACHECO ST,23290000,Taraval,Sunset/Parkside,4,37.750084562304316,-122.4858571203103,"(37.750084562304316, -122.4858571203103)"
2020/03/15 10:00:00 AM,2020/03/15,10:00,2020,Sunday,2020/03/17 02:27:00 PM,91367205073,913672,200194409,200771982,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,WEST PORTAL AVE \ 14TH AVE,22926000,Taraval,West of Twin Peaks,7,37.73796988091464,-122.46905667927525,"(37.73796988091464, -122.46905667927525)"
2020/03/15 10:00:00 PM,2020/03/15,22:00,2020,Sunday,2020/03/17 07:39:00 PM,91368106224,913681,206055972,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LOMBARD ST \ BUCHANAN ST,26737000,Northern,Marina,2,37.80026011292863,-122.43276049037412,"(37.80026011292863, -122.43276049037412)"
2020/03/15 08:00:00 PM,2020/03/15,20:00,2020,Sunday,2020/03/17 10:46:00 AM,91378005073,913780,200192920,,IS,Coplogic Supplement,true,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,FULTON ST \ 16TH AVE,27453000,Richmond,Outer Richmond,1,37.77301113293269,-122.47455091172704,"(37.77301113293269, -122.47455091172704)"
2020/03/16 07:15:00 PM,2020/03/16,19:15,2020,Monday,2020/03/16 09:47:00 PM,91372006244,913720,206056378,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHURCH ST \ MARKET ST,25881000,Mission,Castro/Upper Market,8,37.76750445867602,-122.42894856756236,"(37.76750445867602, -122.42894856756236)"
2020/03/17 02:30:00 PM,2020/03/17,14:30,2020,Tuesday,2020/03/17 04:16:00 PM,91360106244,913601,200194590,200772380,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Cite or Arrest Adult,SUTTER ST \ FRANKLIN ST,25220000,Northern,Western Addition,2,37.78733916252147,-122.42340359434829,"(37.78733916252147, -122.42340359434829)"
2020/03/17 05:46:00 PM,2020/03/17,17:46,2020,Tuesday,2020/03/18 02:25:00 PM,91386205011,913862,200196104,200781791,II,Initial,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Open or Active,COLE ST \ HAYES ST,26423000,Park,Lone Mountain/USF,5,37.77331564418484,-122.45097375506295,"(37.77331564418484, -122.45097375506295)"
2020/03/15 11:15:00 AM,2020/03/15,11:15,2020,Sunday,2020/03/15 04:23:00 PM,91377206224,913772,206056453,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ALABAMA ST \ MARIPOSA ST,24045000,Mission,Mission,9,37.76291589268423,-122.41217329153451,"(37.76291589268423, -122.41217329153451)"
2020/03/17 04:46:00 PM,2020/03/17,16:46,2020,Tuesday,2020/03/17 04:51:00 PM,91360315041,913603,200194700,200772468,II,Initial,,15041,Offences Against The Family And Children,Family Offenses,Elder Adult or Dependent Abuse (not Embezzlement or Theft),Cite or Arrest Adult,DAVIS CT \ DAVIS ST \ JACKSON ST,24577000,Central,Financial District/South Beach,3,37.79709205264024,-122.39833314914345,"(37.79709205264024, -122.39833314914345)"
2020/03/17 01:40:00 PM,2020/03/17,13:40,2020,Tuesday,2020/03/17 02:34:00 PM,91359906244,913599,200194415,200771882,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Cite or Arrest Adult,SUTTER ST \ GOUGH ST,26502000,Northern,Western Addition,2,37.78713043316287,-122.4250469538071,"(37.78713043316287, -122.4250469538071)"
2020/03/16 06:00:00 PM,2020/03/16,18:00,2020,Monday,2020/03/18 03:15:00 AM,91366706221,913667,200195366,200780195,II,Initial,,06221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Open or Active,BANBURY DR \ DENSLOWE DR,23012000,Taraval,West of Twin Peaks,7,37.71980914207976,-122.47429268599912,"(37.71980914207976, -122.47429268599912)"
2020/03/18 12:30:00 PM,2020/03/18,12:30,2020,Wednesday,2020/03/18 07:43:00 PM,91391406243,913914,200196784,200783268,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,37.805618478961165,-122.41360416993442,"(37.805618478961165, -122.41360416993442)"
2020/03/16 12:00:00 PM,2020/03/16,12:00,2020,Monday,2020/03/16 01:03:00 PM,91369706244,913697,206055596,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BALBOA ST \ GREAT HWY,28009000,Richmond,Outer Richmond,1,37.77507596005672,-122.51129492624534,"(37.77507596005672, -122.51129492624534)"
2020/03/15 08:00:00 PM,2020/03/15,20:00,2020,Sunday,2020/03/16 08:57:00 PM,91377006244,913770,206056243,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHURCH ST \ 20TH ST,25708000,Mission,Castro/Upper Market,8,37.758088755711356,-122.42805018675219,"(37.758088755711356, -122.42805018675219)"
2020/03/17 10:15:00 AM,2020/03/17,10:15,2020,Tuesday,2020/03/17 10:38:00 AM,91379705153,913797,200193990,200771127,IS,Initial Supplement,,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,CHURCH ST \ DUBOCE AVE,25884000,Park,Hayes Valley,8,37.769456127696515,-122.42912798697296,"(37.769456127696515, -122.42912798697296)"
2020/03/16 06:30:00 PM,2020/03/16,18:30,2020,Monday,2020/03/16 07:15:00 PM,91369206244,913692,206055615,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Richmond,,,,,
2020/03/18 01:00:00 PM,2020/03/18,13:00,2020,Wednesday,2020/03/18 01:04:00 PM,91384205043,913842,200195968,200781702,II,Initial,,05043,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",Open or Active,URBANO DR \ PICO AVE,22667000,Taraval,West of Twin Peaks,7,37.72426392984901,-122.46317568208786,"(37.72426392984901, -122.46317568208786)"
2020/03/15 12:00:00 PM,2020/03/15,12:00,2020,Sunday,2020/03/15 03:47:00 PM,91374106224,913741,206056431,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ALABAMA ST \ MARIPOSA ST,24045000,Mission,Mission,9,37.76291589268423,-122.41217329153451,"(37.76291589268423, -122.41217329153451)"
2020/03/18 03:55:00 PM,2020/03/18,15:55,2020,Wednesday,2020/03/18 03:58:00 PM,91387605083,913876,200196336,200782355,II,Initial,,05083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,17TH ST \ POND ST,25801000,Mission,Castro/Upper Market,8,37.76266812644032,-122.43212405745926,"(37.76266812644032, -122.43212405745926)"
2020/03/17 06:30:00 PM,2020/03/17,18:30,2020,Tuesday,2020/03/18 09:38:00 AM,91382905153,913829,200195792,200780971,II,Initial,,05153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,ARKANSAS ST \ MADERA ST,23706000,Bayview,Potrero Hill,10,37.75589826793747,-122.3978302002001,"(37.75589826793747, -122.3978302002001)"
2020/03/18 03:30:00 PM,2020/03/18,15:30,2020,Wednesday,2020/03/18 04:25:00 PM,91386506243,913865,200196364,200782471,II,Initial,,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,MARINA BLVD \ LYON ST,33625000,Northern,Presidio,2,37.80472422408812,-122.44827914652447,"(37.80472422408812, -122.44827914652447)"
2020/03/18 01:00:00 AM,2020/03/18,01:00,2020,Wednesday,2020/03/18 09:00:00 AM,91379205073,913792,200195560,200780755,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,WILLOW ST \ FRANKLIN ST,25188000,Northern,Western Addition,5,37.78315142705044,-122.4225579822023,"(37.78315142705044, -122.4225579822023)"
2020/03/16 12:00:00 PM,2020/03/16,12:00,2020,Monday,2020/03/17 11:47:00 AM,91371006244,913710,206056124,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ LAWTON ST,27345000,Taraval,Sunset/Parkside,4,37.75791957375096,-122.47780711664264,"(37.75791957375096, -122.47780711664264)"
2020/03/16 04:30:00 PM,2020/03/16,16:30,2020,Monday,2020/03/17 11:13:00 AM,91371506244,913715,206056221,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Park,,,,,
2020/03/18 12:01:00 AM,2020/03/18,00:01,2020,Wednesday,2020/03/18 12:02:00 AM,91365305051,913653,200195275,200780005,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,IRVING ST \ 09TH AVE,27154000,Taraval,Inner Sunset,5,37.76403698852451,-122.46631062215891,"(37.76403698852451, -122.46631062215891)"
